2019-03-04 22:14:58  django.server  INFO /Library/Frameworks/Python.framework/Versions/3.6/lib/python3.6/site-packages/django/core/servers/basehttp.py [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:10  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:10  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:10  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:10  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:10  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:11  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:11  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:11  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:11  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:12  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:12  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:12  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:12  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:12  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:12  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:13  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:13  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:13  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:13  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:14  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:14  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:14  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:14  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:14  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:15  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:15  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:15  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:15  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:16  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:18  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:18  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:18  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:18  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:19  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:19  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:26  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:27  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:28  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:41  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-04 22:45:41  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-05 21:02:34  django.server  INFO  [124]   "GET /dashboard/user/ HTTP/1.1" 200 480
2019-03-05 21:02:34  django.server  WARNING  [124]   "GET /favicon.ico HTTP/1.1" 404 2070
2019-03-05 21:29:19  django.server  WARNING  [124]   "GET /dashboard/user/ HTTP/1.1" 404 2149
2019-03-05 21:29:27  django.server  INFO  [124]   "GET /dashboard/hello/ HTTP/1.1" 200 0
2019-03-05 21:32:10  django.server  ERROR  [124]   "GET /dashboard/hello/ HTTP/1.1" 500 82220
2019-03-05 21:32:35  django.server  INFO  [124]   "GET /dashboard/hello/ HTTP/1.1" 200 761
2019-03-05 21:35:27  django.server  INFO  [124]   "GET /dashboard/hello/ HTTP/1.1" 200 761
2019-03-05 21:35:45  django.server  INFO  [124]   "GET /dashboard/hello/ HTTP/1.1" 200 761
2019-03-05 21:35:46  django.server  INFO  [124]   "GET /dashboard/hello/ HTTP/1.1" 200 761
2019-03-05 21:35:47  django.server  INFO  [124]   "GET /dashboard/hello/ HTTP/1.1" 200 761
2019-03-05 21:35:48  django.server  INFO  [124]   "GET /dashboard/hello/ HTTP/1.1" 200 761
2019-03-05 21:35:49  django.server  INFO  [124]   "GET /dashboard/hello/ HTTP/1.1" 200 761
2019-03-05 21:38:53  django.server  INFO  [124]   "GET /dashboard/hello/ HTTP/1.1" 200 761
2019-03-05 21:39:01  django.server  ERROR  [124]   "GET /dashboard/hello/?per_page=3 HTTP/1.1" 500 83736
2019-03-05 21:39:29  django.server  ERROR  [124]   "GET /dashboard/hello/?per_page=3 HTTP/1.1" 500 95715
2019-03-05 21:39:31  django.server  ERROR  [124]   "GET /dashboard/hello/?per_page=3 HTTP/1.1" 500 95716
2019-03-05 21:40:41  django.server  ERROR  [124]   "GET /dashboard/hello/?per_page=3 HTTP/1.1" 500 95715
2019-03-05 21:41:27  django.server  INFO  [124]   "GET /dashboard/hello/?per_page=3 HTTP/1.1" 200 228
2019-03-05 21:41:39  django.server  INFO  [124]   "GET /dashboard/hello/?per_page=3&page=100 HTTP/1.1" 200 240
2019-03-05 21:44:55  django.server  INFO  [124]   "GET /dashboard/hello/?per_page=3&page=100 HTTP/1.1" 200 240
